song_id,title,artist_name,year,genre_id,genre_name,duration,audio_url,image_url,lyrics
171866,U Got It Bad,Usher,2001.0,35.0,Country,247,https://www.youtube.com/watch?v=o3IWTfcks4k,https://i.ytimg.com/vi_webp/o3IWTfcks4k/maxresdefault.webp,"55 ContributorsTranslationsDeutschU Got It Bad Lyrics[Intro]
Ooh-oh
No, no, no, no
No, no, no, no, no, no, no
No-ooh

[Verse 1]
When you feel it in your body, you found somebody who
Makes you change your ways like hanging with your crew
Said you act like you ready, but you don't really know
And everything in your past, you wanna let it go

[Pre-Chorus]
I've been there, done it, humped around, ha
After all that, this is what I found
Nobody wants to be alone
If you're touched by the words in this song
Then maybe...

[Chorus]
(You) You got it, you got it bad
When you're on the phone (Oh, yeah), hang up and you call right back
(Oh, you) You got it, you got it bad
If you miss a day without your friend, your whole life's off-track
Know you got it bad when you're stuck in the house
You don't wanna have fun, it's all you think about
You got it bad when you're out with someone
But you keep on thinking 'bout somebody else
You got it bad


[Verse 2]
When you say that you love 'em and you really know
Everything that used to matter don't matter no more
Like my money, all my cars (You can have it all and)
Flowers, cards and candy (I do it just 'cause I'm)
Said I'm fortunate to have you, girl
I want you to know, I really adore you
All my people who know what's going on
Look at your mate, help me sing my song
Tell her, ""I'm your man, you're my girl
I'm gonna tell it to the whole wide world""
Ladies, say, ""I'm your girl, you're my man
Promise to love you the best I can""

[Pre-Chorus]
See, I've been there, done it, humped around
After all that, this is what I found
Everyone of y'all are just like me
It's too bad that you can't see
That you got it bad

[Chorus]
You got it, you got it bad (Hey, hey, no, no)
When you're on the phone, hang up and you call right back
You got it, ha, you got it bad
If you miss a day without your friend, your whole life's off track (Yeah)
Know you got it bad when you're stuck in the house (Oh, you're stuck)
You don't wanna have fun, it's all you think about (Look at yourself)
You got it bad when you're out with someone
But you keep on thinking 'bout somebody else (Somebody)
You got it bad


[Electric Guitar Solo]

[Chorus]
You got it, you got it bad
When you're on the phone, hang up and you call right back
You got it, you got it bad
If you miss a day without your friend, your whole life's off track
Know you got it bad when you're stuck in the house
You don't wanna have fun, it's all you think about
You got it bad when you're out with someone
But you keep on thinking 'bout somebody else"
171867,King Of New Orleans,Better Than Ezra,1996.0,34.0,Metal,247,https://www.youtube.com/watch?v=x3lhAp6EKiU,https://i.ytimg.com/vi_webp/x3lhAp6EKiU/maxresdefault.webp,"7 ContributorsKing of New Orleans LyricsGot an angel on the stairs
As if you'd even care
When the lights are up
And the sun had nearly gone down

Did you see him on the street?
Did you pass him at your feet?
Did you think at all, ""How dare they even look me in the eye""?

And he loves the girls
And he loves the boys
Going to make twenty dollars
Before the weekend's over

So set him up
To let him fall
Turn him over in your hands
God save the King of New Orleans

Got a ticket to a show
Going to see him take a blow
When the drunk one said
""Cat Stevens was the greatest singer!""

And did you kick him in the head?
Did you see the blood run down?
Did you laugh at all, when the people walked right by and said aloud
""Gutter punks are all the same""?
Probably make twenty dollars 'fore the weekend's over


So set him up
Then let him fall
Turn him over in your hands
God save the King of New Orleans
Set him up
Then let him fall
Turn him over in your hands
God save the King of New Orleans

Radio in my head
Radio in that car
Going down again
He's going down again

Anyway you look
Anyway you talk it over
It's easier
To let it slip out of your mind

But it rips your heart out
Then it kicks your head in
Just give him one more chance
Try to see the beauty in his world

All the way in on my hands in on my feet and shoulders
Going to make twenty dollars before the weekend's over


So set him up
Then let him fall
Turn him over in your hands
God save the King of New Orleans
Set him up
Then let him fall
Turn him over in your hands
God save the King of all New Orleans

God save the King of New Orleans"
171868,Miserable,Lit,1999.0,34.0,Metal,256,https://www.youtube.com/watch?v=kMOeTLLeaDU,https://i.ytimg.com/vi_webp/kMOeTLLeaDU/maxresdefault.webp,"16 ContributorsMiserable Lyrics[Intro]
You make me come
You make me complete
You make me completely miserable

[Verse 1]
Stuck to a chair, watching this story about me
Everything goes by so fast, making my head spin
Used up all of my friends, but who needs them when you mean everything?

[Chorus]
Well, I love the things that we should fear
And I'm not afraid of being here
With so much the same, it makes me helpless alone

[Verse 2]
Nothing to share, why should I care if you're near me?
I give up all of my plans, but who needs them when you mean everything?

[Chorus]
I love the things that we should fear
And I'm not afraid of being here
With so much the same, it makes me helpless alone

[Bridge]
(Yeah, yeah) You make me come
(Yeah, yeah) You make me complete
(Yeah, yeah) You make me completely miserable


[E-Bow Solo]

[Chorus]
I love the things that we should fear
And I'm not afraid of being here
With so much the same, it makes me helpless alone

[Outro]
You make me come
You make me complete
You make me completely miserable
(Yeah, yeah) You make me come
(Yeah, yeah) You make me complete
(Yeah, yeah) You make me come
(Yeah, yeah) You make me complete
(Yeah, yeah) You make me completely miserable"
171869,Bombtrack,Rage Against The Machine,1992.0,34.0,Metal,243,https://www.youtube.com/watch?v=MUaL1FnotRQ,https://i.ytimg.com/vi_webp/MUaL1FnotRQ/maxresdefault.webp,"57 ContributorsTranslationsPortuguêsNederlandsBombtrack Lyrics[Intro]
Uh
Ayo, it's just another bombtrack, uh
Ayo, it's just another bombtrack, yeah
It goes a one, two, three
Yeah, and it's just another bombtrack

[Verse 1]
And suckers be thinkin' that they can fake this
But I'ma drop it at a higher level
'Cause I'm inclined to stoop down, hand out some beatdowns
Could run a train on punk fools that think they run the game
But I learned to burn that bridge and delete
Those who compete at a level that's obsolete
Instead, I warm my hands upon the flames of the flag
To recall the downfall and the businesses that burnt us all
See through the news and the views that twist reality
Enough, I call the bluff, fuck Manifest Destiny
Landlords and power whores, on my people, they took turns
Dispute the suits, I ignite and then watch 'em burn

[Pre-Chorus]
With the thoughts from a militant mind
Hardline, hardline after hardline
Landlords and power whores, on my people, they took turns
Dispute the suits, I ignite and then watch 'em burn


[Chorus]
Burn, burn, yes, you're gonna burn
Burn, burn, yes, you're gonna burn
Burn, burn, yes, you're gonna burn
Burn, burn, yes, you're gonna burn (Yes, you're gonna)
Burn, burn, yes, you're gonna burn
Burn, burn, yes, you're gonna burn
Burn, burn, yes, you're gonna burn
Burn, burn, yes, you're gonna burn

[Verse 2]
It goes a one, two, three, another funky, radical bombtrack
Started as a sketch in my notebook
And now dope hooks make punks take another look
My thoughts ya hear and ya begin to fear (Fear)
That ya card will get pulled if ya interfere ('Fere)

[Pre-Chorus]
With the thoughts from a militant, militant mind
Hardline, hardline after hardline
Landlords and power whores, on my people, they took turns
Dispute the suits, I ignite and then watch 'em burn

[Chorus]
Burn, burn, yes, you're gonna burn
Burn, burn, yes, you're gonna burn
Burn, burn, yes, you're gonna burn
Burn, burn, yes, you're gonna burn (Yes, you're gonna)
Burn, burn, yes, you're gonna burn
Burn, burn, yes, you're gonna burn
Burn, burn, yes, you're gonna burn
Burn, burn, yes, you're gonna burn


[Instrumental Break]
Rah!
Uh!
Hey, yo, it's just another bombtrack, yeah, uh
Check it out

[Chorus]
Burn, burn, yes, you're gonna burn
Burn, burn, yes, you're gonna burn (Yes, you're gonna)
Burn, burn, yes, you're gonna burn
Burn, burn, yes, you're gonna burn
Burn, burn, yes, you're gonna burn
Burn, burn, yes, you're gonna burn (Yes, you're gonna)
Burn, burn, yes, you're gonna burn
Burn, burn, yes, you're gonna burn
Burn"
171870,Would?,Alice In Chains,1992.0,2.0,Rock,206,https://www.youtube.com/watch?v=Nco_kh8xJDs,https://i.ytimg.com/vi_webp/Nco_kh8xJDs/maxresdefault.webp,"84 ContributorsWould? Lyrics[Intro: Jerry Cantrell]
Would

[Verse 1: Jerry Cantrell, Jerry Cantrell & Layne Staley]
Know me, broken by my master
Teach thee on child of love hereafter

[Chorus: Layne Staley]
Into the flood again
Same old trip it was back then
So I made a big mistake
Try to see it once my way

[Verse 2: Jerry Cantrell, Jerry Cantrell & Layne Staley]
Drifting body, it's sole desertion
Flying not yet, quite the notion

[Chorus: Layne Staley]
Into the flood again
Same old trip it was back then
So I made a big mistake
Try to see it once my way

[Instrumental Break 02:05-02:22]

[Guitar Solo: Jerry Cantrell]


[Chorus: Layne Staley]
Into the flood again
Same old trip it was back then
So I made a big mistake
Try to see it once my way, yeah

[Outro: Layne Staley]
Am I wrong?
Have I run too far to get home?
Have I gone?
Left you here alone
Am I wrong?
Have I run too far to get home? Yeah
Have I gone?
Left you here alone
If I would, could you?"
171871,In The Blood,Better Than Ezra,1995.0,34.0,Metal,272,https://www.youtube.com/watch?v=rGNXNTrK6LA,https://i.ytimg.com/vi_webp/rGNXNTrK6LA/maxresdefault.webp,"6 ContributorsIn The Blood LyricsHow can you be so warm?
How can you know what I feel?
Well, it's the way you move your hands
And it's the way you understand

And that's the reason that I'm asking
Hey-ee-yay-I
And that's the reason that I want to know
Hey-ee-yay-I
And that's the reason that I'm asking
Hey-ee-yay-I
And that's the reason that I'm

How can you throw away everything you live for?
Well it's the way we shake and sway
Oh
And it's the passion that you play

And that's the reason that I'm asking
Hey-ee-yay-I
And that's the reason that I want to know
Hey-ee-yay-I
And that's the reason that I'm asking
Hey-ee-yay-I
And that's the reason that I'm


Too many lost
Links in a chain passed down through the years
But ending here if we just face the pain
And the fear

Who did you love before?
Who did they love before you?
But it's the way you move your hands
Oh
And it's the way you understand

And that's the reason that I'm asking
Hey-ee-yay-I
And that's the reason that I want to know
Hey-ee-yay-I
And that's the reason that I'm asking
Hey-ee-yay-I
And that's the reason that I'm

La la la la la la la
La la la la la la la
La la la la la la la
La la la la la la la"
171872,Breakout,Foo Fighters,1999.0,34.0,Metal,200,https://www.youtube.com/watch?v=4eNBM17tkjI,https://i.ytimg.com/vi_webp/4eNBM17tkjI/maxresdefault.webp,"26 ContributorsBreakout Lyrics[Verse 1]
You make me dizzy runnin' circles in my head
One of these days I'll chase you down
Well, look who's goin' crazy now, we're face to face my friend
Better get out, better get out

[Chorus]
You know you make me break out
Make me break out
I don't wanna look like that
I don't wanna look like that
You know you make me break out
Make me break out
I don't wanna look like that
I don't wanna look like that
You know you make me break out

[Bridge]
You can see this on my face, it's all for you
The more and more I take, I break right through
And therapy still scares me, put me on my back again

[Verse 2]
I may be crazy, little frayed around the ends
One of these days I'll phase you out
Burn it in the blast off, burn it in the blast off, watchin' me crawl away
Try to get out, try to get out


[Chorus]
You know you make me break out
Make me break out
I don't wanna look like that
I don't wanna look like that
You know you make me break out
Make me break out
I don't wanna look like that
I don't wanna look like that
I don't wanna look like that

[Break]
Break out!
Break out!
Break out!
Break out! Go, go, go!

[Chorus]
You know you make me break out
Make me break out
I don't wanna look like that
I don't wanna look like that
You know you make me break out
Make me break out
I don't wanna look like that
I don't wanna look like that
I don't wanna look like that
I don't wanna look like that


[Outro]
You know you make me break out
Make me break out
Make me break out, yeah!"
171873,Sleep Now In the Fire,Rage Against The Machine,1999.0,34.0,Metal,205,https://www.youtube.com/watch?v=kl4wkIPiTcY,https://i.ytimg.com/vi_webp/kl4wkIPiTcY/maxresdefault.webp,"77 ContributorsSleep Now in the Fire Lyrics[Verse 1]
Yeah
The world is my expense
The cost of my desire
Jesus blessed me with its future
And I protect it with fire
So raise your fists and march around
Just don't take what you need
I'll jail and bury those committed
And smother the rest in greed
Crawl with me into tomorrow
Or I'll drag you to your grave
I'm deep inside your children
They'll betray you in my name

[Chorus]
Hey, hey
Sleep now in the fire
Hey, hey
Sleep now in the fire

[Verse 2]
The lie is my expense
The scope of my desire
The party blessed me with its future
And I protect it with fire


[Pre-Chorus]
I am the Niña, the Pinta, the Santa Maria
The noose and the rapist, the fields' overseer
The agents of orange, the priests of Hiroshima
The cost of my desire
Sleep now in the fire

[Chorus]
Hey, hey
Sleep now in the fire
Hey, hey, hey
Sleep now in the fire

[Verse 3]
For it's the end of history
It's caged and frozen still
There is no other pill to take
So swallow the one that makes you ill

[Pre-Chorus]
The Niña, the Pinta, the Santa Maria
The noose and the rapist, the fields' overseer
The agents of orange, the priests of Hiroshima
The cost of my desire
Sleep now in the fire
Yeah


[Guitar Solo]

[Outro]
Sleep now in the fire
Sleep now in the fire
Sleep now in the fire
Sleep now in the fire"
171874,Transistor,311,1997.0,2.0,Rock,181,https://www.youtube.com/watch?v=Ytx7CJzv2b4,https://i.ytimg.com/vi_webp/Ytx7CJzv2b4/maxresdefault.webp,"7 ContributorsTransistor Lyrics[Verse 1]
If you want more beats for your buck there’s no luck
If you want more beats for your buck there’s no luck
If you want more beats for your buck there’s no luck
If you want more beats for your buck there’s no luck
Then there’s no luck
Then again if you came for drama then I can’t understand
Music critics, music critics
Not afraid of a guy who’ll tell you he’s never been in a mix
Been in a mix, been in a mix
We’re from the grassroots so big up to our friends
Every crew, every clique, and every posse
Big up to all the heads not of hypocrisy

[Chorus]
You’re a transistor
Lightning resistor
Conducting to the mother star
That’s what you are
Yeah, yeah

[Verse 2]
Renegade sound system 311
Renegade sound system 311
Renegade sound system 311
Renegade sound system 311, 311
Brothers from another planet and here once again
Automatic, automatic
Quantum saints of the universe in a holographic
Cosmic remix, cosmic remix
From the mysterious blue planet we can breathe anywhere
Underwater, out in space, and in L.A
Your polluted air’s no problem for these homeys


[Chorus]
You’re a transistor
Lightning resistor
Conducting to the mother star
That’s what you are
Yeah, yeah

[Outro]
You’re a transistor
Lightning resistor
Conducting to the mother star
That’s what you are
Yeah, yeah
Yeah, yeah"
171875,This Is a Call,Foo Fighters,1995.0,2.0,Rock,233,https://www.youtube.com/watch?v=h-Rnr3wTX9I,https://i.ytimg.com/vi_webp/h-Rnr3wTX9I/maxresdefault.webp,"31 ContributorsThis Is a Call Lyrics[Verse 1]
Visiting is pretty, visitin' is good
Seems that all they ever wanted was a brother
This can be a secret, we can keep it good
Even all they ever wanted had a problem

[Chorus]
This is a call to all my past resignations
This is a call to all

[Verse 2]
Fingernails are pretty, fingernails are good
Seems that all they ever wanted was a markin'
Them balloons are pretty big and say they should
Ever fall to ground, call the magic marker

[Chorus]
This is a call to all my past resignations
This is a call to all
This is a call to all my past resignations
It's been too long

[Instrumental Break]

[Verse 3]
Minocin is pretty, Minocin is good
Even all the cysts and mollusks tend to barter
Ritalin is easy, Ritalin is good
Even all the ones that watered down the daughter


[Chorus]
This is a call to all my past resignations
This is a call to all
This is a call to all my past resignations
It's been too long

[Instrumental Break]

[Verse 2]
Fingernails are pretty, fingernails are good
Seems that all they ever wanted was a markin'
Them balloons are pretty big and say they should
Ever fall to ground, call the magic marker

[Chorus]
This is a call to all my past resignations
This is a call to all
This is a call to all my past resignations
It's been too long

[Instrumental Outro]"
171876,Come Original,311,1999.0,34.0,Metal,223,https://www.youtube.com/watch?v=KWo-02Hsab4,https://i.ytimg.com/vi_webp/KWo-02Hsab4/maxresdefault.webp,"12 ContributorsCome Original Lyrics[Intro: Nick Hexum]
You got to
You got to

[Chorus: Nick Hexum]
You got to come original, you got to come original
All entertainers come original
You got to come original, you got to come original
All entertainer, hear why

[Verse 1: Nick Hexum]
To come original, it ain't nothin' strange
You got to represent, you got come full range and
Full range of emotion, full range of styles
When you come to town you'll have them comin' for miles and

[Chorus: Nick Hexum]
Come original, you got to come original
All entertainers come original
You got to come original, you got to come original
All entertainer, hear why

[Verse 2: Nick Hexum]
Black Eyed Peas, they comin' full range and
NOFX, they comin' full range and
Roni Size, he's comin' full range
The one Mr. Vegas, you know it ain't easy, ha!
(Come original)


[Breakdown 1: Doug ""SA"" Martinez]
A warning to the crews out there who think they're hot
If you're not original, rockers, you will get shot
Down by the kids neglectin' your art, the stuff you did
Eventually it get so bad it puts you to bed
'Cause when the lightning flashes sweet electricity
All the world then stands revealed with the clarity
Of raw voltage, briefly we see, and the hope is
You'll be able to tell just what dope is

[Chorus: Nick Hexum]
Come original, you got to come original
All entertainers come original
You got to come original, you got to come original
All entertainer, hear why

[Verse 3: Nick Hexum]
Funk slap bass mixed with the dancehall and
Hip-hop beats and punk guitar and
Deadly on the mic, the one SA
Name is 311 and you know it ain't easy, ha!

[Interlude: Nick Hexum]
Come on, come on!

[Breakdown 2: Doug ""SA"" Martinez]
This is not a test, there's no time to mope
How you gonna cope with radioactive isotope
And boss DJ, illness upon you quickly
Infecting you fast on the airwaves
This message brought to you by the so large system
Activate and attune yourself with meditation
And green plants, they've got mad life, they're sentient
They're beautiful as you and they like to dance


[Bridge: Nick Hexum with Doug ""SA"" Martinez]
(One, two, three, four)
Everything we do we gotta come original
Put your hand up in the air and prepare for battle
Sit upon the rhythm like a tire upon the rim
We do it nonstop and then we do it again
Some of them whine and some of them bitch, they cannot do it, never switch
Comin' up from the heart and delivered with a wild pitch
Sit up on top of the rhythm like a wild stallion
This is the rulin' system

[Chorus: Nick Hexum]
Come original, you got to come original
All entertainers come original
You got to come original, you got to come original
All entertainers come original
You got to come original, you got to come original
All entertainers come original
You got to come original, you got to come original
All entertainer
Come original"
171877,Down In A Hole,Alice In Chains,1992.0,2.0,Rock,338,https://www.youtube.com/watch?v=nWK0kqjPSVI,https://i.ytimg.com/vi_webp/nWK0kqjPSVI/maxresdefault.webp,"83 ContributorsDown in a Hole Lyrics[Intro: Layne Staley]
Ooh, ooh-ooh-ooh, ooh, ooh-ooh-ooh

[Intro: Layne Staley & Jerry Cantrell, Jerry Cantrell]
Bury me softly in this womb
I give this part of me for you
Sand rains down and here I sit
Holding rare flowers in a tomb, in bloom

[Verse 1: Layne Staley]
Down in a hole and I don't know if I can be saved
See my heart, I decorate it like a grave
Oh, you don't understand who they thought I was supposed to be
Look at me now, a man who won't let himself be

[Chorus: Layne Staley & Jerry Cantrell, Jerry Cantrell, Layne Staley]
Down in a hole, feelin' so small
Down in a hole, losin' my soul
I'd like to fly
But my wings have been so denied

[Verse 2: Layne Staley]
Down in a hole and they've put all the stones in their place
I've eaten the sun so my tongue has been burned of the taste
I have been guilty of kicking myself in the teeth
I will speak no more of my feelings beneath


[Chorus: Layne Staley & Jerry Cantrell, Jerry Cantrell, Layne Staley]
Down in a hole, feelin' so small
Down in a hole, losin' my soul
I'd like to fly
But my wings have been so denied

[Bridge: Layne Staley & Jerry Cantrell, Jerry Cantrell, Layne Staley]
Bury me softly in this womb (oh, I wanna be inside of you)
I give this part of me for you (oh, I wanna be inside of you)
Sand rains down and here I sit (oh, I wanna be inside of you)
Holding rare flowers in a tomb, in bloom (oh, I wanna be inside)

[Chorus: Layne Staley & Jerry Cantrell, Layne Staley]
Down in a hole, feelin' so small
Down in a hole, losin' my soul
Down in a hole, feelin' so small
Down in a hole, out of control
I'd like to fly
But my wings have been so denied"
171878,Guerrilla Radio,Rage Against The Machine,1999.0,34.0,Metal,206,https://www.youtube.com/watch?v=Rm1nCYOZB-s,https://i.ytimg.com/vi_webp/Rm1nCYOZB-s/maxresdefault.webp,"71 ContributorsGuerrilla Radio Lyrics[Verse 1]
Transmission, third World War, third round
A decade of the weapon of sound above ground
No shelter if you're looking for shade
I lick shots at the brutal charade
As the polls close like a casket
On truth devoured, silent play on the shadow of power
A spectacle, monopolized
The camera's eyes on choice disguised
Was it cast for the mass who burn and toil?
Or for the vultures who thirst for blood and oil?
Yes a spectacle, monopolized
They hold the reins, stole your eyes
All the Fistagons, the bullets and bombs
Who stuff the banks, who staff the party ranks
More for Gore or the son of a drug lord
None of the above, fuck it, cut the cord

[Chorus]
Lights out, guerrilla radio
Turn that shit up
Lights out, guerrilla radio
Turn that shit up
Lights out, guerrilla radio
Turn that shit up
Lights out, guerrilla radio


[Verse 2]
Contact, I hijacked the frequencies
Blockin' the beltway, move on DC
Way past the days of bombin' MCs
Sound off, Mumia, guan, be free
Who got 'em? Yo, check the federal file
All you pen devils know the trial was vile
Army of pigs try to silence my style
Off 'em all out the box, it's my radio dial

[Chorus]
Lights out, guerrilla radio
Turn that shit up
Lights out, guerrilla radio
Turn that shit up
Lights out, guerrilla radio
Turn that shit up
Lights out, guerrilla radio
Turn that shit up

[Bridge]
It has to start somewhere
It has to start sometime
What better place than here?
What better time than now?


[Outro]
All hell can't stop us now
All hell can't stop us now
All hell can't stop us now
All hell can't stop us now
All hell can't stop us now
All hell can't stop us now"
171879,Parallel Universe,Red Hot Chili Peppers,1999.0,34.0,Metal,269,https://www.youtube.com/watch?v=X-o8eGhKhlI,https://i.ytimg.com/vi_webp/X-o8eGhKhlI/maxresdefault.webp,"43 ContributorsTranslationsDeutschPortuguêsParallel Universe Lyrics[Verse 1]
Deep inside of a parallel universe
It's getting harder and harder to tell what came first, um
Underwater where thoughts can breathe easily
Far away you were made in a sea, just like me

[Chorus]
Christ, I'm a sidewinder, I'm a California King
I swear it's everywhere, oh, it's everything

[Verse 2]
Staring straight up into the sky, oh, my, my
A solar system that fits in your eye, microcosm
You could die but you're never dead, spider web
Take a look at the stars in your head, fields of space kid

[Chorus]
Christ, I'm a sidewinder, I'm a California King
I swear it's everywhere, oh, it's everything
Christ, I'm a sidewinder, I'm a California King
I swear it's everywhere, oh, it's everything

[Instrumental Break]

[Verse 3]
Psychic changes are born in your heart, entertain
A nervous breakthrough that makes us the same, bless your heart, girl
Kill the pressure it's raining on salty cheeks
When you hear the beloved song, I am with you


[Chorus]
Christ, I'm a sidewinder, I'm a California King
I swear it's everywhere, oh, it's everything
Christ, I'm a sidewinder, I'm a California King
I swear it's everywhere, oh, it's everything

[Instrumental Outro]"
171880,Monkey Wrench,Foo Fighters,1997.0,34.0,Metal,231,https://www.youtube.com/watch?v=I7rCNiiNPxA,https://i.ytimg.com/vi_webp/I7rCNiiNPxA/maxresdefault.webp,"53 ContributorsMonkey Wrench Lyrics[Verse 1]
What have we done with innocence?
It disappeared with time, it never made much sense
Adolescent resident
Wasting another night on plannin' my revenge

[Pre-Chorus]
One in ten
One in ten
One in ten

[Chorus]
Don't wanna be your monkey wrench
One more indecent accident
I'd rather leave than suffer this
I'll never be your monkey wrench

[Verse 2]
All this time to make amends
What do you do when all your enemies are friends?
Now and then, I'll try to bend
Under pressure, wind up snapping in the end

[Pre-Chorus]
One in ten
One in ten
One in ten


[Chorus]
Don't wanna be your monkey wrench
One more indecent accident
I'd rather leave than suffer this
I'll never be your monkey wrench

[Post-Chorus]
Temper
Temper
Temper
[Bridge]
One last thing before I quit
I never wanted any more than
I could fit into my head
I still remember every single word you said
And all the shit that somehow came along with it
Still, there's one thing that comforts me
Since I was always caged and now I'm free!

[Chorus]
Don't wanna be your monkey wrench
One more indecent accident
I'd rather leave than suffer this
I'll never be your monkey wrench


[Outro]
Don't wanna be your monkey wrench (Fall in, fall out)
Don't wanna be your monkey wrench (Fall in, fall out)
Don't wanna be your monkey wrench (Fall in, fall out)
Don't wanna be your monkey wrench"
171881,Take the Power Back,Rage Against The Machine,1992.0,34.0,Metal,335,https://www.youtube.com/watch?v=qKSNABST4b0,https://i.ytimg.com/vi_webp/qKSNABST4b0/maxresdefault.webp,"86 ContributorsTranslationsPortuguêsTake the Power Back Lyrics[Intro]
(Crank the music up)
Bring that shit in, uh!
Yeah, the movement's in motion with massive militant poetry
Now check this out, uh!

[Verse 1]
In the right light, study becomes insight
But the system that dissed us, teaches us to read and write
So-called facts are fraud
They want us to allege and pledge and bow down to their god
Lost the culture, the culture lost
Spun our minds and through time, ignorance has taken over
Yo, we gotta take the power back
Bam, here's the plan
Motherfuck Uncle Sam, step back, I know who I am
Raise up your ear, I'll drop the style and clear
It's the beats and the lyrics they fear
The rage is relentless
We need a movement with a quickness
You are the witness of change and to counteract
We gotta take the power back

[Chorus]
Yeah, we gotta take the power back
Come on, come on!
Yeah, we gotta take the power back


[Verse 2]
The present curriculum, I put my fist in 'em
Eurocentric, every last one of 'em
See right through the red, white, and blue disguise
With lecture I puncture the structure of lies
Installed in our minds and attempting to hold us back
We've got to take it back
Holes in our spirit causing tears and fears
One-sided stories for years and years and years
I'm inferior? Who's inferior?
Yeah, we need to check the interior
Of the system who cares about only one culture
And that, is why we gotta take the power back

[Chorus]
Yeah, we gotta take the power back
Come on, come on!
Yeah, we gotta take the power back

[Bridge]
Ayo check, we're gonna have to break it
Break it, break it down
Aw shit

[Instrumental Break]
Uh!
And like this
Uh! Come on
Yeah, bring it back the other way
Uh!


[Verse 3]
The teacher stands in front of the class
But the lesson plan he can't recall
The student's eyes don't perceive the lies
Bouncing off every fucking wall
His composure is well kept
I guess he fears playing the fool
The complacent students sit
And listen to that bullshit that he'd learned in school
Europe ain't my rope to swing on
Can't learn a thing from it, yet we hang from it
(Gotta get it, gotta get it together then
Like the motherfuckin' weathermen)
Expose and close the doors on those who try
To strangle and mangle the truth
'Cause the circle of hatred continues unless we react
We gotta take the power back

[Chorus]
Yeah, we gotta take the power back
Come on, come on!
Yeah, we gotta take the power back

[Bridge]
No more lies
No more lies
No more lies
No more lies
No more lies
No more lies
No more lies
No more lies
Uh!
Yeah!


[Outro]
Take it back, y'all
Take it back, a-take it back, a-take it back, y'all
Come on, take it back, y'all
Take it back, a-take it back, a-take it back, y'all
Come on, uh!
Yeah!"
171882,Random,311,1995.0,32.0,Blues,185,https://www.youtube.com/watch?v=cvqVLlpF9VA,https://i.ytimg.com/vi_webp/cvqVLlpF9VA/maxresdefault.webp,"9 ContributorsRandom Lyrics[Verse 1: Doug ""SA"" Martinez]
Sound boy proceed to blast into the galaxy, oh-oh
Go back, rocket man, into the sky, you'll see, oh-oh
Hear it all the time, come back rewind, aliens are waiting up in the sky
Sound boy proceed to blast into the galaxy, oh-oh

[Pre-Chorus 1: Doug ""SA"" Martinez, Nick Hexum]
Sound boy when you come 'round (Come 'round)
Sound boy won't you stay (Hey)
No one gonna harm you (Harm you, harm you, harm you)
They all want you to play

[Verse 2: Nick Hexum]
I watch the birds of prey that hunt the canyon below my house
They're lookin' for a meal like a lizard or a mouse
I wonder if they appreciate the setting like me
To control your own direction, choose to be free, and
I reserve the right to be as trite as I want
And you can lick but don't bite I toss you here to Vermont
I kick it lickity split and hand it to the man in the tan van
And, and as for you and your crew, I don't hate you

[Pre-Chorus 2: Nick Hexum]
Peace is my priority 'cause Marley said for sure-ity
And what do you think I'm doin'? I'm not only here for screwin'
Yo and if it's sore, take care of it, perhaps from too much stucking
But anytime you're aware of it then keep on fucking


[Chorus: Nick Hexum, Doug ""SA"" Martinez]
You know we cool, a-when we come 'bout
(Isn't that random? Ah-ah)
Here, so clear, no fear, we're in your ear
You know we people, a-get ready
(Isn't that random? [?])
For comes, picked up, so what
You know sound boy, it's gonna rock you, oh
(Isn't that random? Ah-ah)
Picked clear, so dear, we're in your ear
You know, people, rock steady, hey!
(Isn't that random?)

[Verse 3: Doug ""SA"" Martinez with Nick Hexum]
To be the one who has it all is not that hard
And I'll be that type of dude in a funky car
I dream of a suit that'll fit my rhyme
When I recognize my girl from a former life
I love it when the only sound that I hear is your infectious laughter
I will hear you again in eight hundred years if I'm still lucky

[Pre-Chorus 3: Nick Hexum]
Go north on outpost then take a left on Mullholland
To me that's where I like it and Macapa Drive is callin'
I get up to the sun and then I stretch out
It's beginning to look like summer and I'm down with No Doubt, swing


[Chorus: Nick Hexum, Doug ""SA"" Martinez]
You know we cool, a-when we come 'bout
(Isn't that random? Ah-ah)
Make clear, no fear, so dear, and we're in your ear
You know people, rock steady
(Isn't that random? [?])
For comes, I picked up, a-so what
You know, sound boy, he's gonna rock you, oh
(Isn't that random? Ah-ah)
Picked clear, so clear, we're in your ear
You know people, rock steady, hey
(Isn't that random?)

[Outro: Nick Hexum, Doug ""SA"" Martinez, Both]
I break a silly peace for offering, rap weasel then I'm boffering
I'd give you an exclusive on my playlist
The thought and styles I kick are from a random hat pick
That's why most radio will never play this, tell 'em again, uh
Me a rude boy from Omaha, Nebraska (Uh, uh)
Sick as a porno flick yet gold as precious laughter (Uh)
Many don't agree but we can't care about that
'Cause we're never gonna wear the old hat, spoken"
171883,Come Thou Fount Of Every Blessing,David Nevue,2007.0,36.0,Classical,239,https://www.youtube.com/watch?v=0LnqoFEUe3w,https://i.ytimg.com/vi_webp/0LnqoFEUe3w/maxresdefault.webp,
